Date,Time,date_time,air_temp,wind_direction,wind_speed,wind_gust
,,,Fahrenheit,Degrees,Miles/hour,Miles/hour
07/14/24,12:51,07/14/24-12:51,69.08,270,10.36,18.41
07/14/24,11:51,07/14/24-11:51,66.92,,5.75,
07/14/24,10:51,07/14/24-10:51,66.92,270,6.91,
07/14/24,09:51,07/14/24-09:51,62.96,0,0,
07/14/24,09:41,07/14/24-09:41,62.96,0,0,
07/14/24,08:58,07/14/24-08:58,62.06,250,4.6,
07/14/24,08:51,07/14/24-08:51,62.06,280,4.6,
07/14/24,08:21,07/14/24-08:21,62.06,300,3.45,
07/14/24,07:51,07/14/24-07:51,62.06,290,4.6,
07/14/24,06:51,07/14/24-06:51,60.98,250,3.45,
07/14/24,06:32,07/14/24-06:32,60.98,300,3.45,
07/14/24,06:21,07/14/24-06:21,60.98,290,6.91,
07/14/24,06:11,07/14/24-06:11,60.98,270,6.91,
07/14/24,05:51,07/14/24-05:51,60.98,280,4.6,
07/14/24,04:51,07/14/24-04:51,60.98,320,4.6,
07/14/24,04:39,07/14/24-04:39,60.98,280,5.75,
07/14/24,04:25,07/14/24-04:25,60.98,250,5.75,
07/14/24,04:14,07/14/24-04:14,62.06,230,4.6,
07/14/24,03:51,07/14/24-03:51,62.06,250,5.75,
07/14/24,03:30,07/14/24-03:30,62.06,250,4.6,
07/14/24,03:10,07/14/24-03:10,62.06,280,4.6,
07/14/24,02:51,07/14/24-02:51,62.06,260,8.06,
07/14/24,02:47,07/14/24-02:47,62.6,260,8.06,
07/14/24,01:51,07/14/24-01:51,62.06,270,8.06,
07/14/24,00:51,07/14/24-00:51,62.96,280,6.91,
07/14/24,00:29,07/14/24-00:29,62.06,270,5.75,
07/14/24,00:15,07/14/24-00:15,62.06,280,4.6,
07/13/24,23:51,07/13/24-23:51,62.06,280,4.6,
07/13/24,22:51,07/13/24-22:51,62.96,290,6.91,
07/13/24,21:51,07/13/24-21:51,62.96,0,0,
07/13/24,21:33,07/13/24-21:33,62.96,0,0,
07/13/24,20:51,07/13/24-20:51,62.96,290,3.45,
07/13/24,19:51,07/13/24-19:51,64.04,330,8.06,
07/13/24,18:51,07/13/24-18:51,64.94,280,11.51,
07/13/24,18:09,07/13/24-18:09,66.92,220,10.36,18.41
07/13/24,17:51,07/13/24-17:51,66.92,210,9.21,
07/13/24,17:36,07/13/24-17:36,68,230,10.36,
07/13/24,16:51,07/13/24-16:51,69.08,260,11.51,19.56
07/13/24,16:10,07/13/24-16:10,69.98,300,12.66,18.41
07/13/24,15:51,07/13/24-15:51,68,280,12.66,
07/13/24,15:04,07/13/24-15:04,69.08,230,12.66,21.86
07/13/24,14:51,07/13/24-14:51,69.98,230,12.66,
07/13/24,14:05,07/13/24-14:05,69.08,270,5.75,
07/13/24,13:51,07/13/24-13:51,68,240,6.91,
07/13/24,12:51,07/13/24-12:51,68,290,8.06,
07/13/24,11:51,07/13/24-11:51,66.92,250,4.6,
07/13/24,10:51,07/13/24-10:51,64.94,270,4.6,
07/13/24,09:51,07/13/24-09:51,64.04,240,6.91,
07/13/24,09:40,07/13/24-09:40,64.04,220,4.6,
07/13/24,09:14,07/13/24-09:14,62.96,260,3.45,
07/13/24,08:51,07/13/24-08:51,62.96,270,5.75,
07/13/24,08:48,07/13/24-08:48,62.6,250,4.6,
07/13/24,08:16,07/13/24-08:16,62.96,0,0,
07/13/24,07:51,07/13/24-07:51,62.96,0,0,
07/13/24,06:51,07/13/24-06:51,62.06,0,0,
07/13/24,06:28,07/13/24-06:28,62.06,0,0,
07/13/24,05:51,07/13/24-05:51,62.06,230,3.45,
07/13/24,05:23,07/13/24-05:23,62.06,230,3.45,
07/13/24,04:51,07/13/24-04:51,62.06,310,4.6,
07/13/24,04:16,07/13/24-04:16,62.06,290,9.21,
07/13/24,03:51,07/13/24-03:51,62.06,250,8.06,
07/13/24,02:51,07/13/24-02:51,62.06,310,6.91,
07/13/24,02:42,07/13/24-02:42,60.98,270,10.36,
07/13/24,02:35,07/13/24-02:35,60.8,280,9.21,
07/13/24,02:26,07/13/24-02:26,60.98,310,5.75,
07/13/24,01:51,07/13/24-01:51,60.98,280,5.75,
07/13/24,01:29,07/13/24-01:29,60.98,310,8.06,
07/13/24,00:51,07/13/24-00:51,62.06,260,4.6,
07/13/24,00:48,07/13/24-00:48,62.6,260,4.6,
07/13/24,00:32,07/13/24-00:32,62.06,0,0,
07/13/24,00:23,07/13/24-00:23,62.06,250,8.06,
07/12/24,23:51,07/12/24-23:51,62.06,300,4.6,
07/12/24,23:37,07/12/24-23:37,62.06,290,8.06,
07/12/24,22:51,07/12/24-22:51,62.06,290,4.6,
07/12/24,21:51,07/12/24-21:51,62.06,280,9.21,
07/12/24,20:51,07/12/24-20:51,62.06,300,9.21,
07/12/24,20:23,07/12/24-20:23,62.96,290,9.21,
07/12/24,19:51,07/12/24-19:51,62.96,290,10.36,
07/12/24,18:51,07/12/24-18:51,64.94,300,8.06,
07/12/24,17:51,07/12/24-17:51,66.02,260,6.91,
07/12/24,16:51,07/12/24-16:51,66.92,260,8.06,
07/12/24,15:51,07/12/24-15:51,66.92,220,9.21,
07/12/24,14:51,07/12/24-14:51,69.08,270,11.51,
07/12/24,13:51,07/12/24-13:51,68,290,8.06,
07/12/24,12:51,07/12/24-12:51,66.92,260,6.91,
07/12/24,11:51,07/12/24-11:51,69.98,260,9.21,
07/12/24,10:51,07/12/24-10:51,66.02,180,5.75,
07/12/24,09:51,07/12/24-09:51,66.92,130,5.75,
07/12/24,08:51,07/12/24-08:51,64.94,0,0,
07/12/24,08:05,07/12/24-08:05,64.4,80,5.75,
07/12/24,07:51,07/12/24-07:51,64.04,80,4.6,
07/12/24,07:28,07/12/24-07:28,62.96,0,0,
07/12/24,06:51,07/12/24-06:51,62.06,30,3.45,
07/12/24,06:02,07/12/24-06:02,60.98,0,0,
07/12/24,05:51,07/12/24-05:51,60.98,310,3.45,
07/12/24,05:37,07/12/24-05:37,60.98,310,3.45,
07/12/24,04:51,07/12/24-04:51,60.98,200,4.6,
07/12/24,04:46,07/12/24-04:46,60.8,160,5.75,
07/12/24,04:36,07/12/24-04:36,60.98,150,4.6,
07/12/24,03:51,07/12/24-03:51,60.98,0,0,
07/12/24,02:51,07/12/24-02:51,60.98,260,3.45,
07/12/24,02:01,07/12/24-02:01,60.98,0,0,
07/12/24,01:51,07/12/24-01:51,60.98,300,4.6,
07/12/24,01:31,07/12/24-01:31,60.98,0,0,
07/12/24,00:51,07/12/24-00:51,60.98,0,0,
07/12/24,00:17,07/12/24-00:17,60.98,0,0,
07/11/24,23:51,07/11/24-23:51,60.98,0,0,
07/11/24,23:17,07/11/24-23:17,60.98,290,3.45,
07/11/24,22:58,07/11/24-22:58,60.98,270,4.6,
07/11/24,22:51,07/11/24-22:51,60.98,300,4.6,
07/11/24,22:37,07/11/24-22:37,60.98,0,0,
07/11/24,22:33,07/11/24-22:33,60.98,280,3.45,
07/11/24,22:26,07/11/24-22:26,60.98,260,3.45,
07/11/24,22:17,07/11/24-22:17,60.08,280,4.6,
07/11/24,22:08,07/11/24-22:08,60.98,0,0,
07/11/24,21:51,07/11/24-21:51,60.98,260,3.45,
07/11/24,21:45,07/11/24-21:45,60.8,240,4.6,
07/11/24,21:25,07/11/24-21:25,60.8,270,5.75,
07/11/24,21:01,07/11/24-21:01,60.98,270,8.06,
07/11/24,20:51,07/11/24-20:51,60.98,270,8.06,
07/11/24,20:44,07/11/24-20:44,60.98,280,8.06,
07/11/24,19:51,07/11/24-19:51,62.06,270,9.21,
07/11/24,19:04,07/11/24-19:04,62.96,270,11.51,
07/11/24,18:51,07/11/24-18:51,64.04,260,11.51,
07/11/24,18:46,07/11/24-18:46,62.6,250,10.36,
07/11/24,18:33,07/11/24-18:33,64.04,260,11.51,
07/11/24,17:51,07/11/24-17:51,64.94,290,11.51,
07/11/24,17:27,07/11/24-17:27,66.02,270,11.51,
07/11/24,16:51,07/11/24-16:51,66.92,270,10.36,
07/11/24,15:51,07/11/24-15:51,68,260,9.21,
07/11/24,14:51,07/11/24-14:51,68,240,8.06,
07/11/24,13:51,07/11/24-13:51,69.98,220,5.75,
07/11/24,12:51,07/11/24-12:51,68,250,6.91,
07/11/24,11:51,07/11/24-11:51,64.94,260,5.75,
07/11/24,10:51,07/11/24-10:51,66.02,250,5.75,
07/11/24,09:51,07/11/24-09:51,66.02,0,0,
07/11/24,09:18,07/11/24-09:18,62.96,,3.45,
07/11/24,08:51,07/11/24-08:51,62.06,0,0,
07/11/24,08:32,07/11/24-08:32,60.08,0,0,
07/11/24,08:25,07/11/24-08:25,60.08,0,0,
07/11/24,08:15,07/11/24-08:15,60.08,0,0,
07/11/24,07:55,07/11/24-07:55,60.08,220,4.6,
07/11/24,07:51,07/11/24-07:51,60.08,220,3.45,
07/11/24,07:41,07/11/24-07:41,60.08,220,3.45,
07/11/24,07:30,07/11/24-07:30,60.08,0,0,
07/11/24,07:21,07/11/24-07:21,60.08,130,3.45,
07/11/24,07:04,07/11/24-07:04,60.08,250,4.6,
07/11/24,06:51,07/11/24-06:51,60.08,270,4.6,
07/11/24,06:40,07/11/24-06:40,60.08,250,6.91,
07/11/24,06:09,07/11/24-06:09,60.08,310,3.45,
07/11/24,05:56,07/11/24-05:56,60.08,290,3.45,
07/11/24,05:51,07/11/24-05:51,60.08,280,4.6,
07/11/24,05:42,07/11/24-05:42,60.08,250,3.45,
07/11/24,04:51,07/11/24-04:51,60.08,0,0,
07/11/24,03:51,07/11/24-03:51,60.08,270,4.6,
07/11/24,03:32,07/11/24-03:32,60.08,250,3.45,
07/11/24,03:21,07/11/24-03:21,60.08,0,0,
07/11/24,02:51,07/11/24-02:51,60.08,0,0,
07/11/24,01:51,07/11/24-01:51,60.08,0,0,
07/11/24,01:10,07/11/24-01:10,60.98,260,4.6,
07/11/24,00:51,07/11/24-00:51,60.98,270,4.6,
07/11/24,00:46,07/11/24-00:46,60.8,280,4.6,
07/11/24,00:39,07/11/24-00:39,60.98,290,4.6,
07/11/24,00:24,07/11/24-00:24,60.98,270,4.6,
07/11/24,00:16,07/11/24-00:16,60.98,270,4.6,
07/10/24,23:51,07/10/24-23:51,60.98,270,5.75,
07/10/24,23:47,07/10/24-23:47,60.8,290,5.75,
07/10/24,23:23,07/10/24-23:23,60.98,280,6.91,
07/10/24,22:51,07/10/24-22:51,60.98,290,9.21,
07/10/24,22:37,07/10/24-22:37,60.98,290,10.36,
07/10/24,21:51,07/10/24-21:51,60.98,290,9.21,
07/10/24,21:04,07/10/24-21:04,60.98,290,9.21,
07/10/24,20:51,07/10/24-20:51,60.98,300,8.06,
07/10/24,20:27,07/10/24-20:27,60.98,280,9.21,
07/10/24,20:18,07/10/24-20:18,60.98,280,11.51,
07/10/24,20:05,07/10/24-20:05,60.8,290,11.51,
07/10/24,19:51,07/10/24-19:51,60.98,290,11.51,
07/10/24,19:19,07/10/24-19:19,62.96,280,10.36,
07/10/24,18:51,07/10/24-18:51,64.04,290,12.66,
07/10/24,17:51,07/10/24-17:51,66.92,280,12.66,
07/10/24,16:51,07/10/24-16:51,69.08,280,13.81,
07/10/24,15:51,07/10/24-15:51,71.06,260,11.51,
07/10/24,14:51,07/10/24-14:51,71.06,260,11.51,
07/10/24,13:51,07/10/24-13:51,71.06,250,11.51,
07/10/24,12:51,07/10/24-12:51,71.06,250,10.36,
07/10/24,11:51,07/10/24-11:51,71.06,250,9.21,
07/10/24,10:51,07/10/24-10:51,68,230,6.91,
07/10/24,09:51,07/10/24-09:51,66.02,240,5.75,
07/10/24,08:51,07/10/24-08:51,64.04,260,5.75,
07/10/24,08:27,07/10/24-08:27,62.96,240,4.6,
07/10/24,08:10,07/10/24-08:10,62.6,280,6.91,
07/10/24,07:51,07/10/24-07:51,62.96,290,5.75,
07/10/24,06:51,07/10/24-06:51,60.98,300,4.6,
07/10/24,05:51,07/10/24-05:51,60.08,0,0,
07/10/24,04:51,07/10/24-04:51,60.08,0,0,
07/10/24,03:51,07/10/24-03:51,60.08,280,3.45,
07/10/24,02:51,07/10/24-02:51,60.98,280,3.45,
07/10/24,01:51,07/10/24-01:51,60.98,280,3.45,
07/10/24,00:51,07/10/24-00:51,62.06,240,3.45,
07/09/24,23:51,07/09/24-23:51,60.98,270,4.6,
07/09/24,22:51,07/09/24-22:51,62.06,270,6.91,
07/09/24,21:51,07/09/24-21:51,62.06,290,4.6,
07/09/24,20:51,07/09/24-20:51,62.06,280,4.6,
07/09/24,19:51,07/09/24-19:51,62.06,290,5.75,
07/09/24,19:27,07/09/24-19:27,62.96,300,8.06,
07/09/24,18:51,07/09/24-18:51,62.96,290,10.36,
07/09/24,17:51,07/09/24-17:51,64.04,280,9.21,
07/09/24,16:51,07/09/24-16:51,64.94,280,10.36,
07/09/24,16:22,07/09/24-16:22,66.02,290,11.51,
07/09/24,15:51,07/09/24-15:51,66.92,270,10.36,
07/09/24,15:00,07/09/24-15:00,66.2,270,10.36,
07/09/24,14:51,07/09/24-14:51,66.92,260,9.21,18.41
07/09/24,14:27,07/09/24-14:27,68,260,8.06,
07/09/24,13:51,07/09/24-13:51,64.94,250,6.91,17.26
07/09/24,13:07,07/09/24-13:07,66.92,270,10.36,
07/09/24,12:51,07/09/24-12:51,66.92,270,11.51,
07/09/24,11:51,07/09/24-11:51,66.02,290,10.36,
07/09/24,10:51,07/09/24-10:51,64.94,270,10.36,
07/09/24,09:51,07/09/24-09:51,64.04,280,5.75,
07/09/24,08:51,07/09/24-08:51,62.06,0,0,
07/09/24,08:37,07/09/24-08:37,62.06,0,0,
07/09/24,08:26,07/09/24-08:26,62.06,310,5.75,
07/09/24,08:01,07/09/24-08:01,62.06,280,3.45,
07/09/24,07:51,07/09/24-07:51,60.98,0,0,
07/09/24,07:31,07/09/24-07:31,62.06,0,0,
07/09/24,07:17,07/09/24-07:17,60.98,290,3.45,
07/09/24,06:51,07/09/24-06:51,60.98,290,3.45,
07/09/24,06:24,07/09/24-06:24,60.98,0,0,
07/09/24,06:11,07/09/24-06:11,60.98,300,3.45,
07/09/24,05:51,07/09/24-05:51,60.98,310,3.45,
07/09/24,05:28,07/09/24-05:28,60.98,320,5.75,
07/09/24,04:51,07/09/24-04:51,60.98,240,3.45,
07/09/24,04:43,07/09/24-04:43,60.98,0,0,
07/09/24,04:32,07/09/24-04:32,60.98,0,0,
07/09/24,04:14,07/09/24-04:14,60.98,310,3.45,
07/09/24,03:51,07/09/24-03:51,60.98,280,3.45,
07/09/24,03:33,07/09/24-03:33,60.98,0,0,
07/09/24,03:09,07/09/24-03:09,62.06,0,0,
07/09/24,03:00,07/09/24-03:00,62.6,220,3.45,
07/09/24,02:51,07/09/24-02:51,62.06,0,0,
07/09/24,02:25,07/09/24-02:25,62.6,0,0,
07/09/24,02:13,07/09/24-02:13,62.06,0,0,
07/09/24,02:00,07/09/24-02:00,62.6,0,0,
07/09/24,01:51,07/09/24-01:51,62.06,0,0,
07/09/24,01:32,07/09/24-01:32,62.06,0,0,
07/09/24,00:51,07/09/24-00:51,62.06,0,0,
07/08/24,23:51,07/08/24-23:51,62.06,0,0,
07/08/24,23:22,07/08/24-23:22,60.98,0,0,
07/08/24,22:59,07/08/24-22:59,60.98,0,0,
07/08/24,22:51,07/08/24-22:51,60.98,0,0,
07/08/24,22:08,07/08/24-22:08,60.98,270,4.6,
07/08/24,21:51,07/08/24-21:51,60.98,310,3.45,
07/08/24,21:18,07/08/24-21:18,60.98,270,3.45,
07/08/24,21:00,07/08/24-21:00,62.6,270,3.45,
07/08/24,20:51,07/08/24-20:51,60.98,0,0,
07/08/24,20:37,07/08/24-20:37,62.06,310,4.6,
07/08/24,19:58,07/08/24-19:58,60.98,280,3.45,
07/08/24,19:51,07/08/24-19:51,60.98,290,5.75,
07/08/24,19:35,07/08/24-19:35,60.8,280,6.91,
07/08/24,18:51,07/08/24-18:51,62.96,270,9.21,
07/08/24,18:41,07/08/24-18:41,62.96,280,8.06,
07/08/24,17:51,07/08/24-17:51,64.94,260,6.91,
07/08/24,16:51,07/08/24-16:51,66.92,260,9.21,
07/08/24,15:51,07/08/24-15:51,68,230,5.75,
07/08/24,14:51,07/08/24-14:51,66.92,230,5.75,
07/08/24,13:51,07/08/24-13:51,66.92,250,8.06,
07/08/24,13:00,07/08/24-13:00,66.2,220,10.36,
07/08/24,12:51,07/08/24-12:51,66.92,240,8.06,
07/08/24,11:51,07/08/24-11:51,66.92,270,6.91,
07/08/24,10:51,07/08/24-10:51,66.02,230,5.75,
07/08/24,09:58,07/08/24-09:58,64.94,0,0,
07/08/24,09:51,07/08/24-09:51,64.94,,4.6,
07/08/24,08:51,07/08/24-08:51,60.98,0,0,
07/08/24,08:40,07/08/24-08:40,60.8,250,3.45,
07/08/24,08:29,07/08/24-08:29,62.06,0,0,
07/08/24,08:16,07/08/24-08:16,62.06,,3.45,
07/08/24,08:09,07/08/24-08:09,60.98,0,0,
07/08/24,08:01,07/08/24-08:01,60.98,0,0,
07/08/24,07:51,07/08/24-07:51,60.98,,3.45,
07/08/24,07:48,07/08/24-07:48,60.8,0,0,
07/08/24,07:41,07/08/24-07:41,60.98,190,3.45,
07/08/24,07:34,07/08/24-07:34,60.98,0,0,
07/08/24,06:51,07/08/24-06:51,60.98,190,3.45,
07/08/24,06:47,07/08/24-06:47,60.8,200,3.45,
07/08/24,06:37,07/08/24-06:37,60.98,0,0,
07/08/24,06:17,07/08/24-06:17,60.98,0,0,
07/08/24,05:51,07/08/24-05:51,60.08,0,0,
07/08/24,05:47,07/08/24-05:47,60.8,0,0,
07/08/24,04:51,07/08/24-04:51,60.08,0,0,
07/08/24,04:33,07/08/24-04:33,60.08,260,3.45,
07/08/24,04:23,07/08/24-04:23,60.08,270,3.45,
07/08/24,03:59,07/08/24-03:59,60.08,260,3.45,
07/08/24,03:51,07/08/24-03:51,60.98,270,4.6,
07/08/24,02:51,07/08/24-02:51,62.06,310,3.45,
07/08/24,01:51,07/08/24-01:51,60.98,280,5.75,
07/08/24,00:51,07/08/24-00:51,60.98,260,5.75,
07/07/24,23:51,07/07/24-23:51,60.98,260,4.6,
07/07/24,23:48,07/07/24-23:48,60.8,280,5.75,
07/07/24,23:04,07/07/24-23:04,60.98,290,5.75,
07/07/24,22:58,07/07/24-22:58,62.06,300,5.75,
07/07/24,22:51,07/07/24-22:51,60.98,300,5.75,
07/07/24,22:20,07/07/24-22:20,62.06,280,6.91,
07/07/24,21:51,07/07/24-21:51,62.06,280,8.06,
07/07/24,21:43,07/07/24-21:43,62.06,280,8.06,
07/07/24,21:19,07/07/24-21:19,62.06,280,9.21,
07/07/24,21:03,07/07/24-21:03,62.96,290,10.36,
07/07/24,20:51,07/07/24-20:51,62.06,290,9.21,
07/07/24,20:05,07/07/24-20:05,62.96,270,9.21,
07/07/24,19:51,07/07/24-19:51,64.04,280,11.51,
07/07/24,19:29,07/07/24-19:29,64.94,280,10.36,
07/07/24,19:24,07/07/24-19:24,64.94,300,11.51,
07/07/24,19:14,07/07/24-19:14,66.02,280,11.51,
07/07/24,18:59,07/07/24-18:59,66.92,270,11.51,
07/07/24,18:51,07/07/24-18:51,66.92,270,11.51,
07/07/24,17:51,07/07/24-17:51,69.08,270,11.51,
07/07/24,17:43,07/07/24-17:43,69.98,260,10.36,
07/07/24,16:51,07/07/24-16:51,71.96,250,9.21,
07/07/24,15:51,07/07/24-15:51,73.04,250,8.06,
07/07/24,14:51,07/07/24-14:51,73.04,250,8.06,
07/07/24,13:51,07/07/24-13:51,73.94,240,8.06,
07/07/24,12:51,07/07/24-12:51,71.06,230,5.75,
07/07/24,11:51,07/07/24-11:51,69.98,210,6.91,
07/07/24,10:51,07/07/24-10:51,69.98,,4.6,
07/07/24,09:51,07/07/24-09:51,68,0,0,
07/07/24,08:51,07/07/24-08:51,66.92,170,3.45,
07/07/24,07:51,07/07/24-07:51,66.02,0,0,
07/07/24,06:51,07/07/24-06:51,64.94,0,0,
07/07/24,06:02,07/07/24-06:02,64.04,360,3.45,
07/07/24,05:51,07/07/24-05:51,64.04,10,3.45,
07/07/24,05:31,07/07/24-05:31,64.04,360,3.45,
07/07/24,05:24,07/07/24-05:24,64.04,340,3.45,
07/07/24,04:51,07/07/24-04:51,62.96,0,0,
07/07/24,04:33,07/07/24-04:33,62.96,0,0,
07/07/24,03:51,07/07/24-03:51,62.96,230,3.45,
07/07/24,03:17,07/07/24-03:17,62.96,230,3.45,
07/07/24,03:00,07/07/24-03:00,62.6,220,3.45,
07/07/24,02:51,07/07/24-02:51,62.96,0,0,
07/07/24,02:48,07/07/24-02:48,62.6,0,0,
07/07/24,02:10,07/07/24-02:10,62.6,0,0,
07/07/24,02:02,07/07/24-02:02,62.96,0,0,
07/07/24,01:51,07/07/24-01:51,62.96,310,3.45,
07/07/24,01:47,07/07/24-01:47,62.6,0,0,
07/07/24,01:39,07/07/24-01:39,62.96,290,3.45,
07/07/24,01:02,07/07/24-01:02,62.96,270,3.45,
07/07/24,00:51,07/07/24-00:51,62.96,0,0,
07/07/24,00:41,07/07/24-00:41,62.96,280,3.45,
07/07/24,00:11,07/07/24-00:11,62.96,290,3.45,
07/06/24,23:51,07/06/24-23:51,64.04,270,6.91,
07/06/24,23:24,07/06/24-23:24,64.04,250,5.75,
07/06/24,22:51,07/06/24-22:51,64.04,260,5.75,
07/06/24,22:41,07/06/24-22:41,64.04,270,5.75,
07/06/24,22:17,07/06/24-22:17,64.04,240,5.75,
07/06/24,22:07,07/06/24-22:07,64.04,0,0,
07/06/24,21:51,07/06/24-21:51,64.04,230,4.6,
07/06/24,20:51,07/06/24-20:51,64.94,260,3.45,
07/06/24,20:26,07/06/24-20:26,66.02,270,4.6,
07/06/24,20:17,07/06/24-20:17,66.02,290,4.6,
07/06/24,20:06,07/06/24-20:06,66.02,240,4.6,
07/06/24,19:58,07/06/24-19:58,66.92,240,4.6,
07/06/24,19:51,07/06/24-19:51,66.92,240,3.45,
07/06/24,18:51,07/06/24-18:51,69.08,220,5.75,
07/06/24,17:51,07/06/24-17:51,69.98,230,4.6,
07/06/24,16:51,07/06/24-16:51,71.06,,,
07/06/24,15:51,07/06/24-15:51,71.96,230,5.75,
07/06/24,14:51,07/06/24-14:51,71.06,250,6.91,
07/06/24,13:51,07/06/24-13:51,69.98,260,9.21,
07/06/24,12:51,07/06/24-12:51,69.98,260,6.91,
07/06/24,11:51,07/06/24-11:51,71.96,190,10.36,
07/06/24,10:51,07/06/24-10:51,73.04,190,9.21,
07/06/24,09:51,07/06/24-09:51,71.96,200,4.6,
07/06/24,08:51,07/06/24-08:51,71.06,180,6.91,
07/06/24,07:51,07/06/24-07:51,68,,4.6,
07/06/24,06:51,07/06/24-06:51,66.02,0,0,
07/06/24,06:49,07/06/24-06:49,64.4,0,0,
07/06/24,06:40,07/06/24-06:40,64.4,110,3.45,
07/06/24,05:51,07/06/24-05:51,64.04,0,0,
07/06/24,04:51,07/06/24-04:51,64.04,0,0,
07/06/24,03:51,07/06/24-03:51,64.04,0,0,
07/06/24,02:51,07/06/24-02:51,62.96,300,3.45,
07/06/24,01:51,07/06/24-01:51,66.02,0,0,
07/06/24,00:51,07/06/24-00:51,64.94,0,0,
07/05/24,23:51,07/05/24-23:51,64.94,0,0,
07/05/24,22:51,07/05/24-22:51,66.02,0,0,
07/05/24,21:51,07/05/24-21:51,64.94,0,0,
07/05/24,20:51,07/05/24-20:51,64.94,260,3.45,
07/05/24,19:51,07/05/24-19:51,64.94,280,5.75,
07/05/24,18:51,07/05/24-18:51,69.08,290,4.6,
07/05/24,17:51,07/05/24-17:51,69.98,290,5.75,
07/05/24,16:51,07/05/24-16:51,69.08,280,9.21,
07/05/24,15:51,07/05/24-15:51,69.98,260,9.21,
07/05/24,14:51,07/05/24-14:51,71.96,250,9.21,
07/05/24,13:51,07/05/24-13:51,73.94,270,10.36,
07/05/24,12:51,07/05/24-12:51,71.96,280,9.21,
07/05/24,11:51,07/05/24-11:51,71.96,270,10.36,
07/05/24,10:51,07/05/24-10:51,69.98,270,9.21,
07/05/24,09:51,07/05/24-09:51,66.92,280,8.06,
07/05/24,09:11,07/05/24-09:11,64.04,250,5.75,
07/05/24,08:51,07/05/24-08:51,64.04,260,6.91,
07/05/24,08:49,07/05/24-08:49,64.4,250,6.91,
07/05/24,08:09,07/05/24-08:09,62.96,250,5.75,
07/05/24,07:51,07/05/24-07:51,62.06,270,5.75,
07/05/24,07:33,07/05/24-07:33,62.06,270,4.6,
07/05/24,06:51,07/05/24-06:51,62.06,0,0,
07/05/24,06:35,07/05/24-06:35,60.8,0,0,
07/05/24,06:21,07/05/24-06:21,60.98,0,0,
07/05/24,05:51,07/05/24-05:51,60.98,0,0,
07/05/24,04:51,07/05/24-04:51,60.98,0,0,
07/05/24,03:51,07/05/24-03:51,60.98,0,0,
07/05/24,03:40,07/05/24-03:40,60.98,0,0,
07/05/24,02:51,07/05/24-02:51,62.06,140,3.45,
07/05/24,01:51,07/05/24-01:51,62.06,170,3.45,
07/05/24,01:44,07/05/24-01:44,62.06,160,3.45,
07/05/24,01:11,07/05/24-01:11,62.06,0,0,
07/05/24,01:00,07/05/24-01:00,62.6,0,0,
07/05/24,00:51,07/05/24-00:51,62.06,0,0,
07/05/24,00:37,07/05/24-00:37,62.06,0,0,
07/04/24,23:51,07/04/24-23:51,62.96,0,0,
07/04/24,22:51,07/04/24-22:51,62.06,0,0,
07/04/24,22:06,07/04/24-22:06,62.06,230,3.45,
07/04/24,21:51,07/04/24-21:51,62.06,260,4.6,
07/04/24,21:19,07/04/24-21:19,60.98,240,3.45,
07/04/24,20:51,07/04/24-20:51,60.98,270,4.6,
07/04/24,20:14,07/04/24-20:14,60.98,300,4.6,
07/04/24,19:51,07/04/24-19:51,62.06,260,4.6,
07/04/24,19:14,07/04/24-19:14,62.06,270,4.6,
07/04/24,18:51,07/04/24-18:51,62.06,270,8.06,
07/04/24,17:51,07/04/24-17:51,62.96,280,11.51,
07/04/24,16:51,07/04/24-16:51,64.04,270,10.36,
07/04/24,15:51,07/04/24-15:51,66.02,250,8.06,
07/04/24,14:51,07/04/24-14:51,66.02,250,13.81,
07/04/24,13:51,07/04/24-13:51,68,260,10.36,
07/04/24,12:51,07/04/24-12:51,66.92,260,9.21,
07/04/24,12:07,07/04/24-12:07,66.02,260,6.91,
07/04/24,11:51,07/04/24-11:51,66.02,230,8.06,
07/04/24,10:51,07/04/24-10:51,64.04,300,6.91,
07/04/24,09:51,07/04/24-09:51,62.96,270,6.91,
07/04/24,08:51,07/04/24-08:51,62.06,270,4.6,
07/04/24,08:16,07/04/24-08:16,60.98,290,6.91,
07/04/24,07:51,07/04/24-07:51,60.98,270,5.75,
07/04/24,07:48,07/04/24-07:48,60.8,280,6.91,
07/04/24,07:39,07/04/24-07:39,60.08,270,5.75,
07/04/24,07:17,07/04/24-07:17,60.08,280,4.6,
07/04/24,07:07,07/04/24-07:07,60.08,260,5.75,
07/04/24,06:51,07/04/24-06:51,60.08,300,4.6,
07/04/24,05:51,07/04/24-05:51,60.08,360,3.45,
07/04/24,03:51,07/04/24-03:51,60.08,330,3.45,
07/04/24,03:13,07/04/24-03:13,60.08,300,3.45,
07/04/24,02:51,07/04/24-02:51,60.08,0,0,
07/04/24,02:42,07/04/24-02:42,60.08,0,0,
07/04/24,02:35,07/04/24-02:35,60.8,0,0,
07/04/24,02:27,07/04/24-02:27,60.08,0,0,
07/04/24,02:15,07/04/24-02:15,60.8,0,0,
07/04/24,01:51,07/04/24-01:51,59,0,0,
07/04/24,01:39,07/04/24-01:39,60.08,210,3.45,
07/04/24,01:27,07/04/24-01:27,60.08,200,3.45,
07/04/24,01:09,07/04/24-01:09,59,0,0,
07/04/24,00:51,07/04/24-00:51,60.08,200,3.45,
