Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_direction
02/23/23,03:00,2023-02-23 03:00:00,40,84,0,
02/23/23,03:15,2023-02-23 03:15:00,39,85,0,
02/23/23,03:30,2023-02-23 03:30:00,40,86,0,
02/23/23,03:45,2023-02-23 03:45:00,40,87,0,
02/23/23,04:00,2023-02-23 04:00:00,41,87,0,
02/23/23,04:15,2023-02-23 04:15:00,40,88,0,
02/23/23,04:30,2023-02-23 04:30:00,40,88,0,
02/23/23,04:45,2023-02-23 04:45:00,40,89,0,
02/23/23,05:00,2023-02-23 05:00:00,39,89,0,
02/23/23,05:15,2023-02-23 05:15:00,39,90,0,
02/23/23,05:30,2023-02-23 05:30:00,39,90,0,
02/23/23,05:45,2023-02-23 05:45:00,39,90,0,
02/23/23,06:00,2023-02-23 06:00:00,39,90,0,
02/23/23,06:15,2023-02-23 06:15:00,39,90,0,
02/23/23,06:30,2023-02-23 06:30:00,39,90,0,
02/23/23,06:45,2023-02-23 06:45:00,40,91,0,
02/23/23,07:00,2023-02-23 07:00:00,39,91,0,
02/23/23,07:15,2023-02-23 07:15:00,38,91,0,
02/23/23,07:30,2023-02-23 07:30:00,38,91,0,
02/23/23,07:45,2023-02-23 07:45:00,38,91,0,
02/23/23,08:00,2023-02-23 08:00:00,38,91,0,
02/23/23,08:15,2023-02-23 08:15:00,39,91,0,
02/23/23,08:30,2023-02-23 08:30:00,39,91,0,
02/23/23,08:45,2023-02-23 08:45:00,40,92,0,
02/23/23,09:00,2023-02-23 09:00:00,41,92,0,
02/23/23,09:15,2023-02-23 09:15:00,42,91,0,
02/23/23,09:30,2023-02-23 09:30:00,42,91,0,
02/23/23,09:45,2023-02-23 09:45:00,43,91,0,
02/23/23,10:00,2023-02-23 10:00:00,44,91,0,
02/23/23,10:15,2023-02-23 10:15:00,43,90,0,
02/23/23,10:30,2023-02-23 10:30:00,43,89,0,
02/23/23,10:45,2023-02-23 10:45:00,44,89,0,
02/23/23,11:00,2023-02-23 11:00:00,45,87,0,
02/23/23,11:15,2023-02-23 11:15:00,46,84,0,
02/23/23,11:30,2023-02-23 11:30:00,46,84,0,
02/23/23,11:45,2023-02-23 11:45:00,46,77,0,
02/23/23,12:00,2023-02-23 12:00:00,48,73,0,
02/23/23,12:15,2023-02-23 12:15:00,50,69,0,
02/23/23,12:30,2023-02-23 12:30:00,50,69,0,
02/23/23,12:45,2023-02-23 12:45:00,50,67,0,
02/23/23,13:00,2023-02-23 13:00:00,51,63,1,260
02/23/23,13:15,2023-02-23 13:15:00,50,64,1,228
02/23/23,13:30,2023-02-23 13:30:00,50,63,1,228
02/23/23,13:46,2023-02-23 13:46:00,50,62,1,241
02/23/23,14:00,2023-02-23 14:00:00,50,62,1,252
02/23/23,14:16,2023-02-23 14:16:00,50,64,1,254
02/23/23,14:31,2023-02-23 14:31:00,50,63,1,253
02/23/23,14:46,2023-02-23 14:46:00,47,68,0,
02/23/23,15:00,2023-02-23 15:00:00,46,73,0,
02/23/23,15:15,2023-02-23 15:15:00,46,78,0,
02/23/23,15:30,2023-02-23 15:30:00,47,78,0,
02/23/23,15:45,2023-02-23 15:45:00,46,74,0,
02/23/23,16:00,2023-02-23 16:00:00,46,74,0,
02/23/23,16:15,2023-02-23 16:15:00,46,76,0,
02/23/23,16:30,2023-02-23 16:30:00,46,76,0,
02/23/23,16:45,2023-02-23 16:45:00,46,74,0,
02/23/23,17:00,2023-02-23 17:00:00,46,72,0,
02/23/23,17:16,2023-02-23 17:16:00,46,73,0,
02/23/23,17:30,2023-02-23 17:30:00,45,75,0,
02/23/23,17:46,2023-02-23 17:46:00,44,76,0,
02/23/23,18:00,2023-02-23 18:00:00,44,79,0,
02/23/23,18:15,2023-02-23 18:15:00,43,81,0,
02/23/23,18:31,2023-02-23 18:31:00,43,82,0,
02/23/23,18:45,2023-02-23 18:45:00,42,83,0,
02/23/23,19:00,2023-02-23 19:00:00,41,84,0,
02/23/23,19:15,2023-02-23 19:15:00,41,85,0,
02/23/23,19:30,2023-02-23 19:30:00,41,85,0,
02/23/23,19:46,2023-02-23 19:46:00,42,86,0,
02/23/23,20:00,2023-02-23 20:00:00,42,87,0,
02/23/23,20:16,2023-02-23 20:16:00,42,87,0,
02/23/23,20:30,2023-02-23 20:30:00,42,87,0,
02/23/23,20:45,2023-02-23 20:45:00,42,87,0,
02/23/23,21:00,2023-02-23 21:00:00,42,87,0,
02/23/23,21:15,2023-02-23 21:15:00,42,87,0,
02/23/23,21:31,2023-02-23 21:31:00,42,87,0,
02/23/23,21:46,2023-02-23 21:46:00,42,86,0,
02/23/23,22:00,2023-02-23 22:00:00,42,86,0,
02/23/23,22:15,2023-02-23 22:15:00,42,86,0,
02/23/23,22:30,2023-02-23 22:30:00,42,86,0,
02/23/23,22:45,2023-02-23 22:45:00,42,87,0,
02/23/23,23:00,2023-02-23 23:00:00,42,88,0,
02/23/23,23:15,2023-02-23 23:15:00,42,89,0,
02/23/23,23:30,2023-02-23 23:30:00,42,89,0,
02/23/23,23:45,2023-02-23 23:45:00,42,89,0,
02/24/23,00:00,2023-02-24 00:00:00,42,90,0,
02/24/23,00:15,2023-02-24 00:15:00,42,90,0,
02/24/23,00:31,2023-02-24 00:31:00,42,90,0,
02/24/23,00:45,2023-02-24 00:45:00,42,91,0,
02/24/23,01:00,2023-02-24 01:00:00,42,91,0,
02/24/23,01:16,2023-02-24 01:16:00,43,91,0,
02/24/23,01:30,2023-02-24 01:30:00,43,91,0,
02/24/23,01:46,2023-02-24 01:46:00,42,91,0,
02/24/23,02:01,2023-02-24 02:01:00,42,92,0,
02/24/23,02:16,2023-02-24 02:16:00,42,92,0,
02/24/23,02:30,2023-02-24 02:30:00,42,92,0,
02/24/23,02:46,2023-02-24 02:46:00,42,92,0,
02/24/23,03:00,2023-02-24 03:00:00,43,92,0,
02/24/23,03:15,2023-02-24 03:15:00,43,92,0,
02/24/23,03:31,2023-02-24 03:31:00,43,92,0,
02/24/23,03:45,2023-02-24 03:45:00,43,92,0,
02/24/23,04:00,2023-02-24 04:00:00,43,92,0,
02/24/23,04:15,2023-02-24 04:15:00,43,92,0,
02/24/23,04:30,2023-02-24 04:30:00,43,92,0,
02/24/23,04:45,2023-02-24 04:45:00,44,93,0,
02/24/23,05:00,2023-02-24 05:00:00,44,92,0,
02/24/23,05:15,2023-02-24 05:15:00,44,93,0,
02/24/23,05:30,2023-02-24 05:30:00,44,93,0,
02/24/23,05:45,2023-02-24 05:45:00,45,93,0,
02/24/23,06:00,2023-02-24 06:00:00,46,93,0,
02/24/23,06:15,2023-02-24 06:15:00,46,93,0,
02/24/23,06:30,2023-02-24 06:30:00,46,93,0,
02/24/23,06:45,2023-02-24 06:45:00,46,93,0,
02/24/23,07:00,2023-02-24 07:00:00,47,93,1,214
02/24/23,07:15,2023-02-24 07:15:00,47,93,0,
02/24/23,07:30,2023-02-24 07:30:00,47,93,0,
02/24/23,07:45,2023-02-24 07:45:00,47,93,0,
02/24/23,08:00,2023-02-24 08:00:00,47,93,0,
02/24/23,08:15,2023-02-24 08:15:00,47,93,0,
02/24/23,08:30,2023-02-24 08:30:00,47,93,0,
02/24/23,08:45,2023-02-24 08:45:00,48,93,2,169
02/24/23,09:00,2023-02-24 09:00:00,47,93,1,171
02/24/23,09:15,2023-02-24 09:15:00,48,93,1,153
02/24/23,09:30,2023-02-24 09:30:00,48,93,0,
02/24/23,09:45,2023-02-24 09:45:00,48,93,1,157
02/24/23,10:00,2023-02-24 10:00:00,48,93,1,144
02/24/23,10:15,2023-02-24 10:15:00,49,93,1,87
02/24/23,10:30,2023-02-24 10:30:00,49,93,1,93
02/24/23,10:45,2023-02-24 10:45:00,48,93,1,155
02/24/23,11:00,2023-02-24 11:00:00,49,93,1,163
02/24/23,11:15,2023-02-24 11:15:00,49,93,0,
02/24/23,11:30,2023-02-24 11:30:00,49,93,1,153
02/24/23,11:45,2023-02-24 11:45:00,49,93,1,118
02/24/23,12:00,2023-02-24 12:00:00,49,93,2,162
02/24/23,12:15,2023-02-24 12:15:00,49,93,1,161
02/24/23,12:30,2023-02-24 12:30:00,49,93,1,161
02/24/23,12:45,2023-02-24 12:45:00,49,93,1,72
02/24/23,13:00,2023-02-24 13:00:00,50,93,0,
02/24/23,13:15,2023-02-24 13:15:00,50,93,0,
02/24/23,13:30,2023-02-24 13:30:00,50,93,0,
02/24/23,13:45,2023-02-24 13:45:00,50,93,0,
02/24/23,14:00,2023-02-24 14:00:00,50,93,2,167
02/24/23,14:15,2023-02-24 14:15:00,50,93,1,165
02/24/23,14:30,2023-02-24 14:30:00,50,93,1,165
02/24/23,14:45,2023-02-24 14:45:00,50,93,1,164
02/24/23,15:00,2023-02-24 15:00:00,50,93,3,165
02/24/23,15:15,2023-02-24 15:15:00,50,93,2,171
02/24/23,15:30,2023-02-24 15:30:00,50,93,2,169
02/24/23,15:45,2023-02-24 15:45:00,50,93,1,158
02/24/23,16:00,2023-02-24 16:00:00,50,93,1,165
02/24/23,16:15,2023-02-24 16:15:00,50,93,0,
02/24/23,16:30,2023-02-24 16:30:00,50,93,0,
02/24/23,16:45,2023-02-24 16:45:00,51,93,1,159
02/24/23,17:00,2023-02-24 17:00:00,50,93,2,155
02/24/23,17:15,2023-02-24 17:15:00,50,93,2,161
02/24/23,17:30,2023-02-24 17:30:00,50,93,2,163
02/24/23,17:45,2023-02-24 17:45:00,51,93,2,155
02/24/23,18:00,2023-02-24 18:00:00,51,93,2,156
02/24/23,18:15,2023-02-24 18:15:00,51,93,2,168
02/24/23,18:30,2023-02-24 18:30:00,51,93,2,162
02/24/23,18:45,2023-02-24 18:45:00,51,93,3,152
02/24/23,19:00,2023-02-24 19:00:00,51,93,3,163
02/24/23,19:15,2023-02-24 19:15:00,51,93,2,171
02/24/23,19:30,2023-02-24 19:30:00,51,93,3,166
02/24/23,19:45,2023-02-24 19:45:00,51,93,2,182
02/24/23,20:00,2023-02-24 20:00:00,51,93,3,157
02/24/23,20:15,2023-02-24 20:15:00,51,93,5,171
02/24/23,20:30,2023-02-24 20:30:00,51,93,5,168
02/24/23,20:45,2023-02-24 20:45:00,51,93,2,168
02/24/23,21:00,2023-02-24 21:00:00,51,93,5,161
02/24/23,21:15,2023-02-24 21:15:00,51,93,3,49
02/24/23,21:30,2023-02-24 21:30:00,51,93,3,41
02/24/23,21:45,2023-02-24 21:45:00,47,91,2,268
02/24/23,22:00,2023-02-24 22:00:00,44,93,1,230
02/24/23,22:15,2023-02-24 22:15:00,44,93,1,271
02/24/23,22:30,2023-02-24 22:30:00,44,93,0,
02/24/23,22:45,2023-02-24 22:45:00,43,93,0,
02/24/23,23:00,2023-02-24 23:00:00,42,93,0,
02/24/23,23:15,2023-02-24 23:15:00,42,93,0,
02/24/23,23:30,2023-02-24 23:30:00,42,93,0,
02/24/23,23:45,2023-02-24 23:45:00,43,93,0,
02/25/23,00:00,2023-02-25 00:00:00,43,93,0,
02/25/23,00:15,2023-02-25 00:15:00,43,93,0,
02/25/23,00:30,2023-02-25 00:30:00,43,94,0,
02/25/23,00:45,2023-02-25 00:45:00,43,94,0,
02/25/23,01:00,2023-02-25 01:00:00,43,94,0,
02/25/23,01:15,2023-02-25 01:15:00,43,94,0,
02/25/23,01:30,2023-02-25 01:30:00,43,94,0,
02/25/23,01:45,2023-02-25 01:45:00,43,94,0,
02/25/23,02:00,2023-02-25 02:00:00,43,94,0,
02/25/23,02:15,2023-02-25 02:15:00,44,94,0,
02/25/23,02:30,2023-02-25 02:30:00,44,94,0,
02/25/23,02:45,2023-02-25 02:45:00,44,94,0,
02/25/23,03:00,2023-02-25 03:00:00,43,94,0,
02/25/23,03:15,2023-02-25 03:15:00,43,94,0,
02/25/23,03:30,2023-02-25 03:30:00,43,94,0,
02/25/23,03:45,2023-02-25 03:45:00,42,94,0,
02/25/23,04:00,2023-02-25 04:00:00,42,94,0,
02/25/23,04:15,2023-02-25 04:15:00,42,94,0,
02/25/23,04:30,2023-02-25 04:30:00,42,94,0,
02/25/23,04:45,2023-02-25 04:45:00,42,94,0,
02/25/23,05:00,2023-02-25 05:00:00,42,94,0,
02/25/23,05:15,2023-02-25 05:15:00,42,94,0,
02/25/23,05:30,2023-02-25 05:30:00,42,94,0,
02/25/23,05:45,2023-02-25 05:45:00,42,94,0,
02/25/23,06:00,2023-02-25 06:00:00,42,94,0,
02/25/23,06:15,2023-02-25 06:15:00,42,94,0,
02/25/23,06:30,2023-02-25 06:30:00,42,94,0,
02/25/23,06:45,2023-02-25 06:45:00,42,94,0,
02/25/23,07:00,2023-02-25 07:00:00,42,94,0,
02/25/23,07:15,2023-02-25 07:15:00,42,94,0,
02/25/23,07:30,2023-02-25 07:30:00,42,94,0,
02/25/23,07:45,2023-02-25 07:45:00,42,94,0,
02/25/23,08:01,2023-02-25 08:01:00,43,94,0,
02/25/23,08:15,2023-02-25 08:15:00,43,94,0,
02/25/23,08:30,2023-02-25 08:30:00,43,94,0,
02/25/23,08:46,2023-02-25 08:46:00,44,94,0,
02/25/23,09:00,2023-02-25 09:00:00,44,94,0,
02/25/23,09:16,2023-02-25 09:16:00,43,94,0,
02/25/23,09:30,2023-02-25 09:30:00,44,94,0,
02/25/23,09:45,2023-02-25 09:45:00,44,94,0,
02/25/23,10:00,2023-02-25 10:00:00,44,94,0,
02/25/23,10:15,2023-02-25 10:15:00,45,94,0,
02/25/23,10:30,2023-02-25 10:30:00,45,94,0,
02/25/23,10:45,2023-02-25 10:45:00,46,94,0,
02/25/23,11:00,2023-02-25 11:00:00,42,93,1,209
02/25/23,11:15,2023-02-25 11:15:00,41,93,0,
02/25/23,11:30,2023-02-25 11:30:00,40,93,0,
02/25/23,11:46,2023-02-25 11:46:00,43,94,0,
02/25/23,12:01,2023-02-25 12:01:00,44,93,0,
02/25/23,12:16,2023-02-25 12:16:00,45,93,0,
02/25/23,12:31,2023-02-25 12:31:00,45,93,0,
02/25/23,12:46,2023-02-25 12:46:00,46,93,0,
02/25/23,13:01,2023-02-25 13:01:00,45,92,0,
02/25/23,13:16,2023-02-25 13:16:00,45,92,0,
02/25/23,13:30,2023-02-25 13:30:00,45,92,0,
02/25/23,13:45,2023-02-25 13:45:00,42,91,0,
02/25/23,14:00,2023-02-25 14:00:00,43,92,0,
02/25/23,14:16,2023-02-25 14:16:00,44,92,0,
02/25/23,14:31,2023-02-25 14:31:00,44,92,0,
02/25/23,14:45,2023-02-25 14:45:00,43,92,0,
02/25/23,15:01,2023-02-25 15:01:00,44,92,0,
02/25/23,15:16,2023-02-25 15:16:00,44,92,0,
02/25/23,15:30,2023-02-25 15:30:00,44,92,1,54
02/25/23,15:45,2023-02-25 15:45:00,44,91,0,
02/25/23,16:01,2023-02-25 16:01:00,43,91,0,
02/25/23,16:15,2023-02-25 16:15:00,42,91,0,
02/25/23,16:30,2023-02-25 16:30:00,42,91,0,
02/25/23,16:45,2023-02-25 16:45:00,41,91,0,
02/25/23,17:00,2023-02-25 17:00:00,41,92,0,
02/25/23,17:15,2023-02-25 17:15:00,41,92,0,
02/25/23,17:30,2023-02-25 17:30:00,41,92,0,
02/25/23,17:46,2023-02-25 17:46:00,41,92,0,
02/25/23,18:00,2023-02-25 18:00:00,40,92,0,
02/25/23,18:16,2023-02-25 18:16:00,39,92,0,
02/25/23,18:30,2023-02-25 18:30:00,39,92,0,
02/25/23,18:45,2023-02-25 18:45:00,38,92,0,
02/25/23,19:15,2023-02-25 19:15:00,38,93,0,
02/25/23,19:31,2023-02-25 19:31:00,38,93,0,
02/25/23,19:45,2023-02-25 19:45:00,38,93,0,
02/25/23,20:15,2023-02-25 20:15:00,38,93,0,
02/25/23,20:30,2023-02-25 20:30:00,38,93,0,
02/25/23,20:45,2023-02-25 20:45:00,38,93,0,
02/25/23,21:15,2023-02-25 21:15:00,39,93,0,
02/25/23,21:30,2023-02-25 21:30:00,39,93,0,
02/25/23,21:45,2023-02-25 21:45:00,39,93,0,
02/25/23,22:15,2023-02-25 22:15:00,39,93,0,
02/25/23,22:30,2023-02-25 22:30:00,38,93,0,
02/25/23,22:45,2023-02-25 22:45:00,38,93,0,
02/25/23,23:15,2023-02-25 23:15:00,38,93,0,
02/25/23,23:30,2023-02-25 23:30:00,37,93,0,
02/25/23,23:45,2023-02-25 23:45:00,38,93,0,
02/26/23,00:15,2023-02-26 00:15:00,38,94,0,
02/26/23,00:30,2023-02-26 00:30:00,38,94,0,
02/26/23,00:45,2023-02-26 00:45:00,38,94,0,
02/26/23,01:15,2023-02-26 01:15:00,38,94,0,
02/26/23,01:30,2023-02-26 01:30:00,39,94,0,
02/26/23,01:45,2023-02-26 01:45:00,38,94,0,
02/26/23,02:16,2023-02-26 02:16:00,38,94,0,
02/26/23,02:30,2023-02-26 02:30:00,38,94,0,
02/26/23,02:45,2023-02-26 02:45:00,38,94,0,
02/26/23,03:15,2023-02-26 03:15:00,37,94,0,
02/26/23,03:30,2023-02-26 03:30:00,37,94,0,
02/26/23,03:45,2023-02-26 03:45:00,38,94,0,
02/26/23,04:15,2023-02-26 04:15:00,38,94,0,
02/26/23,04:30,2023-02-26 04:30:00,38,94,0,
02/26/23,04:45,2023-02-26 04:45:00,37,94,0,
02/26/23,05:16,2023-02-26 05:16:00,38,94,0,
02/26/23,05:30,2023-02-26 05:30:00,38,94,0,
02/26/23,05:45,2023-02-26 05:45:00,39,94,0,
02/26/23,06:16,2023-02-26 06:16:00,38,94,0,
02/26/23,06:31,2023-02-26 06:31:00,38,94,0,
02/26/23,06:46,2023-02-26 06:46:00,38,94,0,
02/26/23,07:15,2023-02-26 07:15:00,38,94,0,
02/26/23,07:30,2023-02-26 07:30:00,39,94,0,
02/26/23,07:45,2023-02-26 07:45:00,40,94,0,
02/26/23,08:15,2023-02-26 08:15:00,41,94,0,
02/26/23,08:30,2023-02-26 08:30:00,42,94,0,
02/26/23,08:45,2023-02-26 08:45:00,43,94,0,
02/26/23,09:15,2023-02-26 09:15:00,43,94,0,
02/26/23,09:30,2023-02-26 09:30:00,44,93,0,
02/26/23,09:45,2023-02-26 09:45:00,45,91,0,
02/26/23,10:15,2023-02-26 10:15:00,46,80,0,
02/26/23,10:30,2023-02-26 10:30:00,49,77,0,
02/26/23,10:45,2023-02-26 10:45:00,49,68,0,
02/26/23,11:15,2023-02-26 11:15:00,50,64,0,
02/26/23,11:30,2023-02-26 11:30:00,51,65,0,
02/26/23,11:45,2023-02-26 11:45:00,51,63,0,
02/26/23,12:15,2023-02-26 12:15:00,52,65,0,
02/26/23,12:30,2023-02-26 12:30:00,51,66,0,
02/26/23,12:45,2023-02-26 12:45:00,51,66,0,
02/26/23,13:15,2023-02-26 13:15:00,52,59,0,
02/26/23,13:30,2023-02-26 13:30:00,52,62,0,
02/26/23,13:45,2023-02-26 13:45:00,51,63,0,
02/26/23,14:15,2023-02-26 14:15:00,53,57,0,
02/26/23,14:30,2023-02-26 14:30:00,53,59,0,
02/26/23,14:45,2023-02-26 14:45:00,52,60,0,
02/26/23,15:15,2023-02-26 15:15:00,52,60,1,238
02/26/23,15:30,2023-02-26 15:30:00,52,61,0,
02/26/23,15:45,2023-02-26 15:45:00,51,63,0,
02/26/23,16:15,2023-02-26 16:15:00,50,66,0,
02/26/23,16:30,2023-02-26 16:30:00,50,71,0,
02/26/23,16:45,2023-02-26 16:45:00,49,71,0,
02/26/23,17:15,2023-02-26 17:15:00,49,72,0,
02/26/23,17:30,2023-02-26 17:30:00,48,74,0,
02/26/23,17:45,2023-02-26 17:45:00,47,77,0,
02/26/23,18:15,2023-02-26 18:15:00,46,81,0,
02/26/23,18:30,2023-02-26 18:30:00,45,82,0,
02/26/23,18:45,2023-02-26 18:45:00,45,83,0,
02/26/23,19:15,2023-02-26 19:15:00,44,85,0,
02/26/23,19:30,2023-02-26 19:30:00,44,85,0,
02/26/23,19:45,2023-02-26 19:45:00,43,86,0,
02/26/23,20:15,2023-02-26 20:15:00,44,87,0,
02/26/23,20:30,2023-02-26 20:30:00,44,87,0,
02/26/23,20:45,2023-02-26 20:45:00,44,87,0,
02/26/23,21:15,2023-02-26 21:15:00,44,87,0,
02/26/23,21:30,2023-02-26 21:30:00,44,87,0,
02/26/23,21:45,2023-02-26 21:45:00,45,87,0,
02/26/23,22:15,2023-02-26 22:15:00,45,88,0,
02/26/23,22:30,2023-02-26 22:30:00,45,88,0,
02/26/23,22:45,2023-02-26 22:45:00,45,88,0,
02/26/23,23:15,2023-02-26 23:15:00,45,88,0,
02/26/23,23:30,2023-02-26 23:30:00,44,88,0,
02/26/23,23:45,2023-02-26 23:45:00,45,89,0,
02/27/23,00:15,2023-02-27 00:15:00,44,90,0,
02/27/23,00:30,2023-02-27 00:30:00,44,90,0,
02/27/23,00:45,2023-02-27 00:45:00,44,90,0,
02/27/23,01:15,2023-02-27 01:15:00,43,91,0,
02/27/23,01:30,2023-02-27 01:30:00,44,91,0,
02/27/23,01:45,2023-02-27 01:45:00,44,91,0,
02/27/23,02:15,2023-02-27 02:15:00,43,92,0,
02/27/23,02:30,2023-02-27 02:30:00,43,92,0,
02/27/23,02:45,2023-02-27 02:45:00,43,91,0,
02/27/23,03:15,2023-02-27 03:15:00,43,92,0,
02/27/23,03:30,2023-02-27 03:30:00,42,92,0,
02/27/23,03:45,2023-02-27 03:45:00,42,92,0,
02/27/23,04:15,2023-02-27 04:15:00,42,92,0,
02/27/23,04:30,2023-02-27 04:30:00,42,92,0,
02/27/23,04:45,2023-02-27 04:45:00,42,92,0,
02/27/23,05:15,2023-02-27 05:15:00,42,92,0,
02/27/23,05:30,2023-02-27 05:30:00,42,92,0,
02/27/23,05:45,2023-02-27 05:45:00,43,92,0,
02/27/23,06:15,2023-02-27 06:15:00,43,92,0,
02/27/23,06:30,2023-02-27 06:30:00,43,92,0,
02/27/23,06:45,2023-02-27 06:45:00,43,92,0,
02/27/23,07:15,2023-02-27 07:15:00,44,93,0,
02/27/23,07:30,2023-02-27 07:30:00,44,93,0,
02/27/23,07:45,2023-02-27 07:45:00,44,93,0,
02/27/23,08:15,2023-02-27 08:15:00,44,93,0,
02/27/23,08:30,2023-02-27 08:30:00,44,93,0,
02/27/23,08:45,2023-02-27 08:45:00,44,93,0,
02/27/23,09:15,2023-02-27 09:15:00,44,93,0,
02/27/23,09:30,2023-02-27 09:30:00,45,93,0,
02/27/23,09:45,2023-02-27 09:45:00,45,93,0,
02/27/23,10:15,2023-02-27 10:15:00,46,93,0,
02/27/23,10:30,2023-02-27 10:30:00,47,93,0,
02/27/23,10:46,2023-02-27 10:46:00,47,93,0,
02/27/23,11:15,2023-02-27 11:15:00,48,93,0,
02/27/23,11:30,2023-02-27 11:30:00,47,93,0,
02/27/23,11:45,2023-02-27 11:45:00,47,93,0,
02/27/23,12:15,2023-02-27 12:15:00,48,93,0,
02/27/23,12:31,2023-02-27 12:31:00,48,93,0,
02/27/23,12:45,2023-02-27 12:45:00,49,93,0,
02/27/23,13:15,2023-02-27 13:15:00,50,93,0,
02/27/23,13:30,2023-02-27 13:30:00,50,93,0,
02/27/23,13:46,2023-02-27 13:46:00,49,93,0,
02/27/23,14:15,2023-02-27 14:15:00,49,93,0,
02/27/23,14:31,2023-02-27 14:31:00,50,93,1,219
02/27/23,14:45,2023-02-27 14:45:00,50,92,1,209
02/27/23,15:15,2023-02-27 15:15:00,50,89,1,256
02/27/23,15:30,2023-02-27 15:30:00,51,83,1,256
02/27/23,15:46,2023-02-27 15:46:00,51,81,0,
02/27/23,16:16,2023-02-27 16:16:00,50,79,0,
02/27/23,16:31,2023-02-27 16:31:00,50,78,0,
02/27/23,16:45,2023-02-27 16:45:00,50,72,0,
02/27/23,17:16,2023-02-27 17:16:00,49,76,0,
02/27/23,17:31,2023-02-27 17:31:00,49,78,0,
02/27/23,17:46,2023-02-27 17:46:00,49,79,0,
02/27/23,18:15,2023-02-27 18:15:00,48,81,0,
02/27/23,18:31,2023-02-27 18:31:00,47,82,0,
02/27/23,18:45,2023-02-27 18:45:00,47,84,0,
02/27/23,19:16,2023-02-27 19:16:00,46,85,0,
02/27/23,19:30,2023-02-27 19:30:00,46,85,0,
02/27/23,19:45,2023-02-27 19:45:00,46,86,0,
02/27/23,20:15,2023-02-27 20:15:00,46,87,0,
02/27/23,20:30,2023-02-27 20:30:00,46,87,0,
02/27/23,20:45,2023-02-27 20:45:00,46,88,0,
02/27/23,21:15,2023-02-27 21:15:00,47,89,0,
02/27/23,21:30,2023-02-27 21:30:00,47,90,0,
02/27/23,21:45,2023-02-27 21:45:00,47,90,0,
02/27/23,22:15,2023-02-27 22:15:00,47,91,0,
02/27/23,22:30,2023-02-27 22:30:00,46,91,0,
02/27/23,22:45,2023-02-27 22:45:00,46,92,0,
02/27/23,23:15,2023-02-27 23:15:00,46,92,0,
02/27/23,23:31,2023-02-27 23:31:00,46,92,0,
02/27/23,23:45,2023-02-27 23:45:00,46,92,0,
02/28/23,00:15,2023-02-28 00:15:00,46,92,0,
02/28/23,00:30,2023-02-28 00:30:00,46,92,0,
02/28/23,00:45,2023-02-28 00:45:00,46,93,0,
02/28/23,01:15,2023-02-28 01:15:00,46,93,0,
02/28/23,01:31,2023-02-28 01:31:00,45,93,0,
02/28/23,01:46,2023-02-28 01:46:00,45,93,0,
02/28/23,02:16,2023-02-28 02:16:00,45,93,0,
02/28/23,02:31,2023-02-28 02:31:00,45,93,0,
02/28/23,02:46,2023-02-28 02:46:00,45,93,0,
02/28/23,03:15,2023-02-28 03:15:00,44,93,0,
02/28/23,03:30,2023-02-28 03:30:00,44,93,0,
02/28/23,03:45,2023-02-28 03:45:00,43,93,0,
02/28/23,04:15,2023-02-28 04:15:00,43,93,0,
02/28/23,04:30,2023-02-28 04:30:00,44,93,0,
02/28/23,04:45,2023-02-28 04:45:00,44,94,0,
02/28/23,05:15,2023-02-28 05:15:00,44,93,0,
02/28/23,05:30,2023-02-28 05:30:00,44,94,0,
02/28/23,05:45,2023-02-28 05:45:00,43,93,0,
02/28/23,06:15,2023-02-28 06:15:00,42,94,0,
02/28/23,06:30,2023-02-28 06:30:00,42,94,0,
02/28/23,06:45,2023-02-28 06:45:00,42,94,0,
02/28/23,07:15,2023-02-28 07:15:00,43,94,0,
02/28/23,07:30,2023-02-28 07:30:00,44,94,0,
02/28/23,07:45,2023-02-28 07:45:00,45,94,0,
02/28/23,08:15,2023-02-28 08:15:00,46,94,0,
02/28/23,08:30,2023-02-28 08:30:00,47,94,0,
02/28/23,08:45,2023-02-28 08:45:00,46,94,0,
02/28/23,09:15,2023-02-28 09:15:00,46,94,0,
02/28/23,09:30,2023-02-28 09:30:00,46,94,0,
02/28/23,09:45,2023-02-28 09:45:00,47,94,0,
02/28/23,10:15,2023-02-28 10:15:00,49,92,0,
02/28/23,10:30,2023-02-28 10:30:00,50,89,0,
02/28/23,10:45,2023-02-28 10:45:00,51,83,0,
02/28/23,11:15,2023-02-28 11:15:00,54,76,0,
02/28/23,11:30,2023-02-28 11:30:00,54,75,0,
02/28/23,11:45,2023-02-28 11:45:00,53,74,0,
02/28/23,12:15,2023-02-28 12:15:00,55,69,0,
02/28/23,12:30,2023-02-28 12:30:00,55,66,1,230
02/28/23,12:45,2023-02-28 12:45:00,54,67,0,
02/28/23,13:15,2023-02-28 13:15:00,56,62,0,
02/28/23,13:30,2023-02-28 13:30:00,56,61,0,
02/28/23,13:45,2023-02-28 13:45:00,55,64,1,215
02/28/23,14:15,2023-02-28 14:15:00,56,62,1,227
02/28/23,14:30,2023-02-28 14:30:00,55,61,1,228
02/28/23,14:45,2023-02-28 14:45:00,55,59,1,243
02/28/23,15:15,2023-02-28 15:15:00,54,60,1,253
02/28/23,15:30,2023-02-28 15:30:00,54,62,1,271
02/28/23,15:45,2023-02-28 15:45:00,54,65,0,
