Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_gust
06/06/24,05:50,2024-06-06 05:50:00,58.4,100,0.87,2.55
06/06/24,06:00,2024-06-06 06:00:00,58.23,100,1.84,2.92
06/06/24,06:10,2024-06-06 06:10:00,58.18,100,1.83,2.64
06/06/24,06:20,2024-06-06 06:20:00,58.28,100,1.09,2.55
06/06/24,06:30,2024-06-06 06:30:00,58.41,100,0.41,1.53
06/06/24,06:40,2024-06-06 06:40:00,58.42,100,1.83,3.8
06/06/24,06:50,2024-06-06 06:50:00,58.54,100,1.93,3.8
06/06/24,07:00,2024-06-06 07:00:00,58.59,100,1.94,4.89
06/06/24,07:10,2024-06-06 07:10:00,58.77,100,2.16,4.89
06/06/24,07:20,2024-06-06 07:20:00,58.88,100,3.22,5.34
06/06/24,07:30,2024-06-06 07:30:00,58.79,100,3.22,5.41
06/06/24,07:40,2024-06-06 07:40:00,58.68,100,4.51,7.38
06/06/24,07:50,2024-06-06 07:50:00,58.67,100,3.43,5.34
06/06/24,08:00,2024-06-06 08:00:00,58.89,100,2.55,4.53
06/06/24,08:10,2024-06-06 08:10:00,59.2,100,0.87,2.05
06/06/24,08:20,2024-06-06 08:20:00,59.36,100,1.78,3.8
06/06/24,08:30,2024-06-06 08:30:00,59.48,100,2.19,3.88
06/06/24,08:40,2024-06-06 08:40:00,59.51,100,1.17,4.23
06/06/24,08:50,2024-06-06 08:50:00,60.13,100,1.96,4.1
06/06/24,09:00,2024-06-06 09:00:00,60.05,100,3.72,6.43
06/06/24,09:10,2024-06-06 09:10:00,60.05,100,3.42,6.57
06/06/24,09:20,2024-06-06 09:20:00,60.04,100,3.58,6.21
06/06/24,09:30,2024-06-06 09:30:00,60.02,100,4.55,6.79
06/06/24,09:40,2024-06-06 09:40:00,60.35,100,4.87,7.38
06/06/24,09:50,2024-06-06 09:50:00,60.67,100,4.05,6.43
06/06/24,10:00,2024-06-06 10:00:00,60.73,100,3.93,7.31
06/06/24,10:10,2024-06-06 10:10:00,61.64,100,4.29,7.96
06/06/24,10:20,2024-06-06 10:20:00,62.34,100,5.06,7.46
06/06/24,10:30,2024-06-06 10:30:00,62.5,100,5.85,9.64
06/06/24,10:40,2024-06-06 10:40:00,62.96,99.6,5.23,9.57
06/06/24,10:50,2024-06-06 10:50:00,64.5,94.9,3.12,8.62
06/06/24,11:00,2024-06-06 11:00:00,65.17,89.4,4.76,8.62
06/06/24,11:10,2024-06-06 11:10:00,65.25,88.3,5.91,9.06
06/06/24,11:20,2024-06-06 11:20:00,65.56,87.8,6.13,10.59
06/06/24,11:30,2024-06-06 11:30:00,65.45,87.1,7.27,12.28
06/06/24,11:40,2024-06-06 11:40:00,65.79,86.4,7.69,11.62
06/06/24,11:50,2024-06-06 11:50:00,66.14,84.7,7.39,12.78
06/06/24,12:00,2024-06-06 12:00:00,65.99,85,7.26,13.08
06/06/24,12:10,2024-06-06 12:10:00,66.56,83.5,5.74,11.98
06/06/24,12:20,2024-06-06 12:20:00,67.17,82,5.47,9.79
06/06/24,12:30,2024-06-06 12:30:00,67.05,82.3,5.75,10.89
06/06/24,12:40,2024-06-06 12:40:00,66.8,81.7,7.06,12.13
06/06/24,12:50,2024-06-06 12:50:00,66.13,84.1,6.01,11.25
06/06/24,13:00,2024-06-06 13:00:00,66.64,82.6,5.75,11.4
06/06/24,13:10,2024-06-06 13:10:00,67.38,81.1,5.26,11.76
06/06/24,13:20,2024-06-06 13:20:00,67.28,80,6.82,13.15
06/06/24,13:30,2024-06-06 13:30:00,65.58,84.3,7.51,11.84
06/06/24,13:40,2024-06-06 13:40:00,65.5,84.4,8.17,13.23
06/06/24,13:50,2024-06-06 13:50:00,65.99,82.9,7.31,14.98
06/06/24,14:00,2024-06-06 14:00:00,65.62,84.3,6.81,11.98
06/06/24,14:10,2024-06-06 14:10:00,65.8,83,7.86,13.01
06/06/24,14:20,2024-06-06 14:20:00,66.05,84.1,4.36,12.57
06/06/24,14:30,2024-06-06 14:30:00,66.98,80.7,4.49,13.15
06/06/24,14:40,2024-06-06 14:40:00,67.82,78.68,4.14,9.79
06/06/24,14:50,2024-06-06 14:50:00,67.6,79.44,4.88,9.5
06/06/24,15:00,2024-06-06 15:00:00,68.61,76.86,4.3,8.26
06/06/24,15:10,2024-06-06 15:10:00,67.67,78.8,5.51,10.08
06/06/24,15:20,2024-06-06 15:20:00,67.72,79,5.17,8.55
06/06/24,15:30,2024-06-06 15:30:00,69.82,75,4.36,9.86
06/06/24,15:40,2024-06-06 15:40:00,69.66,74.97,5.33,10.67
06/06/24,15:50,2024-06-06 15:50:00,69.67,74.81,6.31,12.86
06/06/24,16:00,2024-06-06 16:00:00,67.83,78.95,8.16,14.61
06/06/24,16:10,2024-06-06 16:10:00,67.88,78.91,7.62,13.23
06/06/24,16:20,2024-06-06 16:20:00,69.43,76.16,3.85,8.99
06/06/24,16:30,2024-06-06 16:30:00,70.25,73.83,2.7,6.13
06/06/24,16:40,2024-06-06 16:40:00,70.15,73.58,3.28,9.21
06/06/24,16:50,2024-06-06 16:50:00,69.08,75.74,3.49,8.11
06/06/24,17:00,2024-06-06 17:00:00,68.46,76.63,4.73,8.11
06/06/24,17:10,2024-06-06 17:10:00,67.71,78.1,5.14,8.48
06/06/24,17:20,2024-06-06 17:20:00,67.41,79.3,4.66,7.81
06/06/24,17:30,2024-06-06 17:30:00,66.97,80,5.95,8.11
06/06/24,17:40,2024-06-06 17:40:00,67.1,79.78,5.57,8.99
06/06/24,17:50,2024-06-06 17:50:00,67.21,79.55,5.66,9.27
06/06/24,18:00,2024-06-06 18:00:00,67.05,79.81,3.97,8.18
06/06/24,18:10,2024-06-06 18:10:00,67.17,79.43,4.18,7.38
06/06/24,18:20,2024-06-06 18:20:00,66.56,80.5,3.88,5.91
06/06/24,18:30,2024-06-06 18:30:00,66.12,81.3,3.56,5.91
06/06/24,18:40,2024-06-06 18:40:00,65.89,81.6,3.14,5.56
06/06/24,18:50,2024-06-06 18:50:00,65.41,82.6,3.57,5.63
06/06/24,19:00,2024-06-06 19:00:00,65.25,83.2,1.89,4.1
06/06/24,19:10,2024-06-06 19:10:00,64.79,83.7,2.59,4.38
06/06/24,19:20,2024-06-06 19:20:00,64,85.6,3.67,5.85
06/06/24,19:30,2024-06-06 19:30:00,63.64,86.4,2.68,4.45
06/06/24,19:40,2024-06-06 19:40:00,63.3,87,2.42,3.36
06/06/24,19:50,2024-06-06 19:50:00,62.78,87.8,2.28,3.73
06/06/24,20:00,2024-06-06 20:00:00,62.29,89,2.75,4.1
06/06/24,20:10,2024-06-06 20:10:00,61.91,89.8,3.14,4.1
06/06/24,20:20,2024-06-06 20:20:00,61.56,90.7,2.58,3.51
06/06/24,20:30,2024-06-06 20:30:00,61.35,91.2,3.41,4.89
06/06/24,20:40,2024-06-06 20:40:00,61.16,91.5,3.3,4.89
06/06/24,20:50,2024-06-06 20:50:00,61.07,91.6,3.05,4.02
06/06/24,21:00,2024-06-06 21:00:00,60.95,91.8,2.23,3.07
06/06/24,21:10,2024-06-06 21:10:00,61.06,91.9,2.51,3.65
06/06/24,21:20,2024-06-06 21:20:00,61.13,91.5,1.82,2.77
06/06/24,21:30,2024-06-06 21:30:00,60.96,91.7,2.37,3.14
06/06/24,21:40,2024-06-06 21:40:00,60.55,92.5,2.78,3.58
06/06/24,21:50,2024-06-06 21:50:00,60.38,93.2,2.31,3.51
06/06/24,22:00,2024-06-06 22:00:00,60.33,93.4,2.97,3.88
06/06/24,22:10,2024-06-06 22:10:00,60.27,93.8,2.35,3.8
06/06/24,22:20,2024-06-06 22:20:00,60.26,93.5,2.22,2.99
06/06/24,22:30,2024-06-06 22:30:00,59.61,94.3,2.17,3.65
06/06/24,22:40,2024-06-06 22:40:00,59.39,95.3,2.23,3.29
06/06/24,22:50,2024-06-06 22:50:00,59.32,95.7,1.05,2.99
06/06/24,23:00,2024-06-06 23:00:00,58.84,95.6,5.11,7.96
06/06/24,23:10,2024-06-06 23:10:00,57.95,97.3,4.86,6.72
06/06/24,23:20,2024-06-06 23:20:00,57.57,98.6,3.79,5.48
06/06/24,23:30,2024-06-06 23:30:00,57.27,99.4,4.79,7.46
06/06/24,23:40,2024-06-06 23:40:00,57.06,100,4.17,7.31
06/06/24,23:50,2024-06-06 23:50:00,56.96,100,4.6,6.65
06/07/24,00:00,2024-06-07 00:00:00,56.86,100,5.26,6.79
06/07/24,00:10,2024-06-07 00:10:00,56.77,100,4.11,6.21
06/07/24,00:20,2024-06-07 00:20:00,56.68,100,3.89,5.34
06/07/24,00:30,2024-06-07 00:30:00,56.68,100,3.1,4.89
06/07/24,00:40,2024-06-07 00:40:00,56.64,100,2.17,3.8
06/07/24,00:50,2024-06-07 00:50:00,56.61,100,2.22,3.58
06/07/24,01:00,2024-06-07 01:00:00,56.5,100,1.22,3.21
06/07/24,01:10,2024-06-07 01:10:00,56.49,100,2.29,4.23
06/07/24,01:20,2024-06-07 01:20:00,56.48,100,1.83,3.07
06/07/24,01:30,2024-06-07 01:30:00,56.48,100,1.23,3.29
06/07/24,01:40,2024-06-07 01:40:00,56.46,100,1.17,2.92
06/07/24,01:50,2024-06-07 01:50:00,56.53,100,0.77,2.27
06/07/24,02:00,2024-06-07 02:00:00,56.5,100,0.44,1.46
06/07/24,02:10,2024-06-07 02:10:00,56.34,100,0.98,2.27
06/07/24,02:20,2024-06-07 02:20:00,56.3,100,2.3,3.65
06/07/24,02:30,2024-06-07 02:30:00,56.3,100,2.54,4.17
06/07/24,02:40,2024-06-07 02:40:00,56.31,100,2.82,4.75
06/07/24,02:50,2024-06-07 02:50:00,56.32,100,2.3,3.95
06/07/24,03:00,2024-06-07 03:00:00,56.36,100,1.89,3.21
06/07/24,03:10,2024-06-07 03:10:00,56.49,100,2.38,4.97
06/07/24,03:20,2024-06-07 03:20:00,56.4,100,3.17,4.17
06/07/24,03:30,2024-06-07 03:30:00,56.39,100,1.13,2.19
06/07/24,03:40,2024-06-07 03:40:00,56.41,100,1.5,2.55
06/07/24,03:50,2024-06-07 03:50:00,56.44,100,1.66,3.58
06/07/24,04:00,2024-06-07 04:00:00,56.33,100,1.85,2.7
06/07/24,04:10,2024-06-07 04:10:00,56.34,100,1.24,2.12
06/07/24,04:20,2024-06-07 04:20:00,56.38,100,0.84,2.19
06/07/24,04:30,2024-06-07 04:30:00,56.45,100,1.2,2.64
06/07/24,04:40,2024-06-07 04:40:00,56.49,100,1.17,2.27
06/07/24,04:50,2024-06-07 04:50:00,56.54,100,1.6,2.34
06/07/24,05:00,2024-06-07 05:00:00,56.38,100,2.17,2.99
06/07/24,05:10,2024-06-07 05:10:00,56.5,100,1.12,2.7
06/07/24,05:20,2024-06-07 05:20:00,56.39,100,2.09,4.02
06/07/24,05:30,2024-06-07 05:30:00,56.08,100,2.91,3.73
06/07/24,05:40,2024-06-07 05:40:00,56.22,100,1.21,3.07
06/07/24,05:50,2024-06-07 05:50:00,56.28,100,2.06,3.51
06/07/24,06:00,2024-06-07 06:00:00,56.19,100,1.51,2.85
06/07/24,06:10,2024-06-07 06:10:00,56.13,100,1.35,2.42
06/07/24,06:20,2024-06-07 06:20:00,56.25,100,1.57,4.1
06/07/24,06:30,2024-06-07 06:30:00,56.36,100,2.91,4.02
06/07/24,06:40,2024-06-07 06:40:00,56.43,100,2.67,4.02
06/07/24,06:50,2024-06-07 06:50:00,56.56,100,2.1,3.58
06/07/24,07:00,2024-06-07 07:00:00,56.63,100,2.77,4.38
06/07/24,07:10,2024-06-07 07:10:00,56.77,100,2.95,4.82
06/07/24,07:20,2024-06-07 07:20:00,56.91,100,2.75,4.45
06/07/24,07:30,2024-06-07 07:30:00,57.01,100,2.72,3.95
06/07/24,07:40,2024-06-07 07:40:00,57.14,100,2.62,4.02
06/07/24,07:50,2024-06-07 07:50:00,57.26,100,2.37,3.65
06/07/24,08:00,2024-06-07 08:00:00,57.54,100,2.31,3.88
06/07/24,08:10,2024-06-07 08:10:00,57.63,100,2.34,4.17
06/07/24,08:20,2024-06-07 08:20:00,57.78,100,2.06,4.17
06/07/24,08:30,2024-06-07 08:30:00,58.03,100,2.15,4.17
06/07/24,08:40,2024-06-07 08:40:00,58.11,100,2.05,4.6
06/07/24,08:50,2024-06-07 08:50:00,58.6,100,1.37,4.23
06/07/24,09:00,2024-06-07 09:00:00,58.6,100,1.86,3.8
06/07/24,09:10,2024-06-07 09:10:00,58.84,100,2.05,3.88
06/07/24,09:20,2024-06-07 09:20:00,59.04,100,2.12,3.73
06/07/24,09:30,2024-06-07 09:30:00,59.37,100,1.25,3.36
06/07/24,09:40,2024-06-07 09:40:00,59.45,100,1.69,4.53
06/07/24,09:50,2024-06-07 09:50:00,59.94,100,2.87,5.63
06/07/24,10:00,2024-06-07 10:00:00,60.42,100,2.35,5.26
06/07/24,10:10,2024-06-07 10:10:00,61,100,2.07,4.02
06/07/24,10:20,2024-06-07 10:20:00,61.5,100,1.88,5.99
06/07/24,10:30,2024-06-07 10:30:00,61.19,100,3.81,6.28
06/07/24,10:40,2024-06-07 10:40:00,62.07,100,2.6,6.06
06/07/24,10:50,2024-06-07 10:50:00,62.87,100,2.5,6.65
06/07/24,11:00,2024-06-07 11:00:00,63.42,98.1,2.45,7.01
06/07/24,11:10,2024-06-07 11:10:00,64.52,90.6,3.15,7.09
06/07/24,11:20,2024-06-07 11:20:00,65.59,85.9,2.73,6.13
06/07/24,11:30,2024-06-07 11:30:00,66.68,82.7,4.08,8.55
06/07/24,11:40,2024-06-07 11:40:00,67.27,80.7,5.18,10.52
06/07/24,11:50,2024-06-07 11:50:00,66.2,82.7,5.98,10.45
06/07/24,12:00,2024-06-07 12:00:00,67.17,81.1,4.85,10.23
06/07/24,12:10,2024-06-07 12:10:00,66.88,80.7,7.32,13.3
06/07/24,12:20,2024-06-07 12:20:00,66.88,81.4,6.77,14.1
06/07/24,12:30,2024-06-07 12:30:00,65.87,83,8.47,13.74
06/07/24,12:40,2024-06-07 12:40:00,66.28,82.1,7.74,13.52
06/07/24,12:50,2024-06-07 12:50:00,65.94,83,7.77,14.03
06/07/24,13:00,2024-06-07 13:00:00,67.49,80.3,7.12,14.98
06/07/24,13:10,2024-06-07 13:10:00,66.78,81.3,7.76,13.66
06/07/24,13:20,2024-06-07 13:20:00,67.2,80.7,6.66,14.03
06/07/24,13:30,2024-06-07 13:30:00,66.43,81.8,8.78,15.93
06/07/24,13:40,2024-06-07 13:40:00,66.76,81.9,6.78,12.13
06/07/24,13:50,2024-06-07 13:50:00,66.83,81.7,5.76,12.64
06/07/24,14:00,2024-06-07 14:00:00,67.79,79.78,6.2,12.28
06/07/24,14:10,2024-06-07 14:10:00,67.39,80.3,7.03,13.08
06/07/24,14:20,2024-06-07 14:20:00,67.16,80.6,7.85,13.52
06/07/24,14:30,2024-06-07 14:30:00,67.45,80.2,7.3,12.2
06/07/24,14:40,2024-06-07 14:40:00,68.06,78.52,7.43,13.15
06/07/24,14:50,2024-06-07 14:50:00,67.32,79.62,10.14,16.59
06/07/24,15:00,2024-06-07 15:00:00,67.29,79.51,9.27,16.59
06/07/24,15:10,2024-06-07 15:10:00,67.96,78.12,7.99,14.32
06/07/24,15:20,2024-06-07 15:20:00,68.33,76.58,8.57,14.69
06/07/24,15:30,2024-06-07 15:30:00,67.01,79.52,9.83,15.27
06/07/24,15:40,2024-06-07 15:40:00,66.68,79.94,9.41,16.59
06/07/24,15:50,2024-06-07 15:50:00,67.4,78.7,7.91,15.05
06/07/24,16:00,2024-06-07 16:00:00,66.56,79.93,8.54,14.32
06/07/24,16:10,2024-06-07 16:10:00,66.93,79.15,7.58,12.57
06/07/24,16:20,2024-06-07 16:20:00,67.26,78.25,6.69,11.33
06/07/24,16:30,2024-06-07 16:30:00,67.54,77.57,6.03,11.91
06/07/24,16:40,2024-06-07 16:40:00,67.71,77.04,6.33,11.62
06/07/24,16:50,2024-06-07 16:50:00,67.12,78.01,7.79,12.64
06/07/24,17:00,2024-06-07 17:00:00,66.18,80.1,9.38,15.42
06/07/24,17:10,2024-06-07 17:10:00,65.72,81.3,9.57,15.78
06/07/24,17:20,2024-06-07 17:20:00,65.67,81.5,7.32,11.62
06/07/24,17:30,2024-06-07 17:30:00,65.25,82.5,8.46,13.08
06/07/24,17:40,2024-06-07 17:40:00,64.86,83.6,8.17,13.3
06/07/24,17:50,2024-06-07 17:50:00,64.58,84,8.7,13.59
06/07/24,18:00,2024-06-07 18:00:00,64.5,84.2,7.12,12.28
06/07/24,18:10,2024-06-07 18:10:00,64.17,84.8,7.49,12.42
06/07/24,18:20,2024-06-07 18:20:00,63.89,85.6,6.34,11.33
06/07/24,18:30,2024-06-07 18:30:00,64.25,84.6,4.4,7.24
06/07/24,18:40,2024-06-07 18:40:00,63.98,85.3,4.49,8.04
06/07/24,18:50,2024-06-07 18:50:00,63.56,85.6,6.05,8.91
06/07/24,19:00,2024-06-07 19:00:00,62.58,87.9,6.19,9.79
06/07/24,19:10,2024-06-07 19:10:00,62.25,88.9,5.67,8.77
06/07/24,19:20,2024-06-07 19:20:00,61.89,89.9,4.32,7.89
06/07/24,19:30,2024-06-07 19:30:00,61.87,90,3,5.56
06/07/24,19:40,2024-06-07 19:40:00,61.72,89.7,1.15,2.85
06/07/24,19:50,2024-06-07 19:50:00,61.16,90.2,1.69,2.92
06/07/24,20:00,2024-06-07 20:00:00,60.55,91.8,2.3,3.65
06/07/24,20:10,2024-06-07 20:10:00,60.18,93,2.35,3.8
06/07/24,20:20,2024-06-07 20:20:00,60.06,93.3,1.36,2.77
06/07/24,20:30,2024-06-07 20:30:00,59.82,93.9,1.8,2.77
06/07/24,20:40,2024-06-07 20:40:00,59.47,94.3,1.66,2.77
06/07/24,20:50,2024-06-07 20:50:00,59.18,95.2,2.08,3.14
06/07/24,21:00,2024-06-07 21:00:00,59.25,95.9,2.16,3.8
06/07/24,21:10,2024-06-07 21:10:00,59.24,96.1,2.68,3.88
06/07/24,21:20,2024-06-07 21:20:00,59.11,96.3,2.29,3.36
06/07/24,21:30,2024-06-07 21:30:00,59.01,96.6,2.15,3.14
06/07/24,21:40,2024-06-07 21:40:00,59.01,96.7,2.45,3.73
06/07/24,21:50,2024-06-07 21:50:00,58.87,96.8,2.91,4.1
06/07/24,22:00,2024-06-07 22:00:00,58.77,97.1,2.75,3.8
06/07/24,22:10,2024-06-07 22:10:00,58.83,97.3,2.89,3.88
06/07/24,22:20,2024-06-07 22:20:00,58.93,97.3,2.2,3.07
06/07/24,22:30,2024-06-07 22:30:00,58.93,97.2,2.35,3.58
06/07/24,22:40,2024-06-07 22:40:00,59.01,97.1,1.23,2.7
06/07/24,22:50,2024-06-07 22:50:00,59.01,96.9,0.24,1.39
06/07/24,23:00,2024-06-07 23:00:00,58.72,96.8,4.03,7.96
06/07/24,23:10,2024-06-07 23:10:00,58.46,97.8,6.19,9.5
06/07/24,23:20,2024-06-07 23:20:00,58.36,98.6,6.36,9.42
06/07/24,23:30,2024-06-07 23:30:00,58.29,99,7.4,9.94
06/07/24,23:40,2024-06-07 23:40:00,58.05,99.4,7.51,10.01
06/07/24,23:50,2024-06-07 23:50:00,58.05,100,6.35,8.62
06/08/24,00:00,2024-06-08 00:00:00,57.96,100,7.36,10.16
06/08/24,00:10,2024-06-08 00:10:00,57.86,100,6.19,8.48
06/08/24,00:20,2024-06-08 00:20:00,57.79,100,6.48,8.62
06/08/24,00:30,2024-06-08 00:30:00,57.73,100,5.13,6.94
06/08/24,00:40,2024-06-08 00:40:00,57.81,100,4.33,5.99
06/08/24,00:50,2024-06-08 00:50:00,57.79,100,4.82,6.21
06/08/24,01:00,2024-06-08 01:00:00,57.58,100,5.57,7.89
06/08/24,01:10,2024-06-08 01:10:00,57.46,100,5.06,6.65
06/08/24,01:20,2024-06-08 01:20:00,57.36,100,5.04,6.35
06/08/24,01:30,2024-06-08 01:30:00,57.32,100,5.08,7.31
06/08/24,01:40,2024-06-08 01:40:00,57.3,100,4.64,6.35
06/08/24,01:50,2024-06-08 01:50:00,57.36,100,4.36,5.91
06/08/24,02:00,2024-06-08 02:00:00,57.35,100,4.7,5.99
06/08/24,02:10,2024-06-08 02:10:00,57.22,100,4.96,7.16
06/08/24,02:20,2024-06-08 02:20:00,57.19,100,4.05,5.99
06/08/24,02:30,2024-06-08 02:30:00,57.25,100,2.51,5.26
06/08/24,02:40,2024-06-08 02:40:00,57.06,100,2.22,4.82
06/08/24,02:50,2024-06-08 02:50:00,56.97,100,2.58,4.45
06/08/24,03:00,2024-06-08 03:00:00,56.82,100,2.83,3.88
06/08/24,03:10,2024-06-08 03:10:00,56.73,100,2.92,4.6
06/08/24,03:20,2024-06-08 03:20:00,56.68,100,2.43,3.65
06/08/24,03:30,2024-06-08 03:30:00,56.69,100,1.89,3.29
06/08/24,03:40,2024-06-08 03:40:00,56.6,100,2.14,3.58
06/08/24,03:50,2024-06-08 03:50:00,56.76,100,1.92,3.07
06/08/24,04:00,2024-06-08 04:00:00,56.75,100,2.01,4.02
06/08/24,04:10,2024-06-08 04:10:00,56.52,100,2.09,3.36
06/08/24,04:20,2024-06-08 04:20:00,56.57,100,2.75,3.58
06/08/24,04:30,2024-06-08 04:30:00,56.77,100,4.33,6.21
06/08/24,04:40,2024-06-08 04:40:00,56.86,100,4.94,6.79
06/08/24,04:50,2024-06-08 04:50:00,56.98,100,1.44,3.36
06/08/24,05:00,2024-06-08 05:00:00,56.94,100,2.02,3.14
06/08/24,05:10,2024-06-08 05:10:00,57.13,100,3,4.6
06/08/24,05:20,2024-06-08 05:20:00,57.24,100,2.21,3.73
06/08/24,05:30,2024-06-08 05:30:00,57.24,100,3.45,4.53
06/08/24,05:40,2024-06-08 05:40:00,57.18,100,3.9,4.97
06/08/24,05:50,2024-06-08 05:50:00,57.65,100,3.1,6.21
06/08/24,06:00,2024-06-08 06:00:00,58.04,100,3.59,7.09
06/08/24,06:10,2024-06-08 06:10:00,58.12,100,0.44,1.9
06/08/24,06:20,2024-06-08 06:20:00,58.05,100,1.43,3.21
06/08/24,06:30,2024-06-08 06:30:00,58.04,100,1.09,3.36
06/08/24,06:40,2024-06-08 06:40:00,58.14,100,3.77,8.48
06/08/24,06:50,2024-06-08 06:50:00,57.92,100,1.64,4.53
06/08/24,07:00,2024-06-08 07:00:00,58.08,100,0.68,1.97
06/08/24,07:10,2024-06-08 07:10:00,58.07,100,2.34,4.67
06/08/24,07:20,2024-06-08 07:20:00,57.63,100,2.04,4.45
06/08/24,07:30,2024-06-08 07:30:00,57.76,100,0.64,2.42
06/08/24,07:40,2024-06-08 07:40:00,57.87,100,1.22,3.51
06/08/24,07:50,2024-06-08 07:50:00,57.93,100,1.14,3.8
06/08/24,08:00,2024-06-08 08:00:00,57.75,100,2.6,5.7
06/08/24,08:10,2024-06-08 08:10:00,57.84,100,2.67,4.45
06/08/24,08:20,2024-06-08 08:20:00,57.59,100,2.74,3.95
06/08/24,08:30,2024-06-08 08:30:00,57.63,100,2.66,4.32
06/08/24,08:40,2024-06-08 08:40:00,57.69,100,3.03,4.82
06/08/24,08:50,2024-06-08 08:50:00,57.71,100,2.97,4.89
06/08/24,09:00,2024-06-08 09:00:00,57.98,100,1.37,3.29
06/08/24,09:10,2024-06-08 09:10:00,58.12,100,0.47,1.68
06/08/24,09:20,2024-06-08 09:20:00,58.29,100,2.96,5.04
06/08/24,09:30,2024-06-08 09:30:00,58.45,100,2.5,5.11
06/08/24,09:40,2024-06-08 09:40:00,58.62,100,1.76,3.21
06/08/24,09:50,2024-06-08 09:50:00,59.17,100,2.14,6.94
06/08/24,10:00,2024-06-08 10:00:00,59.43,100,1.46,4.1
06/08/24,10:10,2024-06-08 10:10:00,59.29,100,1.76,4.38
06/08/24,10:20,2024-06-08 10:20:00,59.6,100,3.61,5.48
06/08/24,10:30,2024-06-08 10:30:00,59.87,100,0.97,3.65
06/08/24,10:40,2024-06-08 10:40:00,60.51,100,1.28,5.56
06/08/24,10:50,2024-06-08 10:50:00,59.79,100,4.67,6.28
06/08/24,11:00,2024-06-08 11:00:00,59.59,100,3.99,5.91
06/08/24,11:10,2024-06-08 11:10:00,59.83,100,4.33,7.01
06/08/24,11:20,2024-06-08 11:20:00,60.16,100,2.91,5.41
06/08/24,11:30,2024-06-08 11:30:00,60.2,100,3.06,4.89
06/08/24,11:40,2024-06-08 11:40:00,60.23,100,3.22,5.48
06/08/24,11:50,2024-06-08 11:50:00,60.34,100,3.57,5.26
06/08/24,12:00,2024-06-08 12:00:00,60.52,99.8,2.93,5.19
06/08/24,12:10,2024-06-08 12:10:00,60.84,98.8,3.22,5.41
06/08/24,12:20,2024-06-08 12:20:00,61.26,97.4,2.43,5.04
06/08/24,12:30,2024-06-08 12:30:00,61.57,95.5,2.25,4.17
06/08/24,12:40,2024-06-08 12:40:00,61.57,94.2,2.75,4.38
06/08/24,12:50,2024-06-08 12:50:00,61.96,93.4,2.58,5.91
06/08/24,13:00,2024-06-08 13:00:00,61.91,92.9,4.05,6.65
06/08/24,13:10,2024-06-08 13:10:00,62.18,92.1,5.08,7.46
06/08/24,13:20,2024-06-08 13:20:00,62.32,91.3,3.87,6.87
06/08/24,13:30,2024-06-08 13:30:00,62.91,90.1,4.1,10.08
06/08/24,13:40,2024-06-08 13:40:00,63.2,90.2,5.1,9.06
06/08/24,13:50,2024-06-08 13:50:00,63.33,89.1,6.28,11.98
06/08/24,14:00,2024-06-08 14:00:00,62.68,90.3,6.95,12.86
06/08/24,14:10,2024-06-08 14:10:00,61.36,93.1,10.59,13.66
06/08/24,14:20,2024-06-08 14:20:00,60.54,95.6,10.31,13.15
06/08/24,14:30,2024-06-08 14:30:00,60.92,95.3,9.26,12.86
06/08/24,14:40,2024-06-08 14:40:00,61.61,94.2,8.83,12.86
06/08/24,14:50,2024-06-08 14:50:00,62.39,92,7.38,11.54
06/08/24,15:00,2024-06-08 15:00:00,61.86,92.3,9.92,14.61
06/08/24,15:10,2024-06-08 15:10:00,60.78,94.6,10.52,14.61
06/08/24,15:20,2024-06-08 15:20:00,60.35,96.1,11.55,15.2
06/08/24,15:30,2024-06-08 15:30:00,60.42,96.9,9.67,14.91
06/08/24,15:40,2024-06-08 15:40:00,61.36,94.6,8.75,13.15
06/08/24,15:50,2024-06-08 15:50:00,60.79,95,9.34,12.2
06/08/24,16:00,2024-06-08 16:00:00,61.26,94.5,8.39,13.37
06/08/24,16:10,2024-06-08 16:10:00,63.33,89.1,6.24,10.59
06/08/24,16:20,2024-06-08 16:20:00,63.5,87.6,7.76,13.08
06/08/24,16:30,2024-06-08 16:30:00,62.48,89.4,8.26,12.57
06/08/24,16:40,2024-06-08 16:40:00,62.56,90.5,7.08,11.1
06/08/24,16:50,2024-06-08 16:50:00,63.51,86.7,7.07,12.28
06/08/24,17:00,2024-06-08 17:00:00,62.72,87.1,9.94,14.53
06/08/24,17:10,2024-06-08 17:10:00,61.97,89.3,8.6,12.49
06/08/24,17:20,2024-06-08 17:20:00,62.38,89,7.24,11.69
06/08/24,17:30,2024-06-08 17:30:00,62.12,88.7,8.31,11.62
06/08/24,17:40,2024-06-08 17:40:00,62.02,89.4,6.71,10.08
06/08/24,17:50,2024-06-08 17:50:00,62.37,88.5,6.28,9.79
06/08/24,18:00,2024-06-08 18:00:00,62.07,88.5,7.92,13.59
06/08/24,18:10,2024-06-08 18:10:00,62.01,88.6,8.08,13.15
06/08/24,18:20,2024-06-08 18:20:00,61.83,89,8.48,12.35
06/08/24,18:30,2024-06-08 18:30:00,61.85,89.5,6.87,10.81
06/08/24,18:40,2024-06-08 18:40:00,61.63,89.9,9.38,12.86
06/08/24,18:50,2024-06-08 18:50:00,61.63,90.3,9.56,13.3
06/08/24,19:00,2024-06-08 19:00:00,61.47,89.7,8.38,12.2
